text,date,category
Your retweets are necessary in remembering the #MexicoEarthquake victims in #Juchitan https://t.co/6vF83o0WYE https://t.co/xJGTQFKPPK,21_9_2017,not_humanitarian
"Mexico gripped by attempt to rescue 'Frida Sofia', 12, trapped but alive 32 hours afterâ€¦ https://t.co/gCGDh7Yki9 https://t.co/zN30xvS6v8",21_9_2017,rescue_volunteering_or_donation_effort
Very much disheartened @mexico earthquake https://t.co/o0QOujA9tR,21_9_2017,other_relevant_information
Aoyin candle factory Pray for the earthquake in Mexico á½–Fï¸á½–Fï¸á½–Fï¸ https://t.co/N9bv1yPS9n,21_9_2017,not_humanitarian
Aoyin candle factory Pray for the earthquake in Mexico á½–Fï¸á½–Fï¸á½–Fï¸ https://t.co/N9bv1yPS9n,21_9_2017,not_humanitarian
You can help today and you can help often please retweet #mexicoearthquake https://t.co/6vF83o0WYE https://t.co/4QWl5sur5k,21_9_2017,other_relevant_information
"From my dear á¼Ÿ2á¼ŸD friend @aguzman06, who always does his research. #Mexico #CDMX #Earthquake #Donations https://t.co/u5eVtH8FNm",21_9_2017,not_humanitarian
Rain falls on rescue teams at Mexico school flattened by earthquake https://t.co/g5Wqwq1UPS https://t.co/os5FhTtaFD,21_9_2017,rescue_volunteering_or_donation_effort
Now everyone is religious á½¤4 #prayforblahblah #harvey #irma #maria #mexico #hurricane #earthquake https://t.co/nzEbRWQG8W,21_9_2017,not_humanitarian
"Earthquake in Mexico rocks PH Embassy, no Filipino casualty https://t.co/uchLzo8Zs8 https://t.co/Y8sRCGLNTP",21_9_2017,other_relevant_information
Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd,21_9_2017,rescue_volunteering_or_donation_effort
Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd,21_9_2017,rescue_volunteering_or_donation_effort
Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd,21_9_2017,rescue_volunteering_or_donation_effort
Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd,21_9_2017,rescue_volunteering_or_donation_effort
Parents consult lists of the living and the dead after earthquake destroys school in Mexico City - ... consult li... https://t.co/oSiWl5nrsn,21_9_2017,infrastructure_and_utility_damage
Join me in sharing the #MexicoEarthquake victim needs today. https://t.co/6vF83o0WYE https://t.co/ETlplBonB1,21_9_2017,rescue_volunteering_or_donation_effort
EDC Mexico Tickets Postponed Indefinitely Due to Recent Earthquake https://t.co/RIhePNCuaZ https://t.co/NSjXVsfaVV,21_9_2017,other_relevant_information
Houstonians try to reach loved ones in Mexico after deadly earthquake https://t.co/R9xzJAEH6c https://t.co/5m7kms84Q7,21_9_2017,other_relevant_information
Will the U.S. help after Mexico's most powerful earthquake in a century? https://t.co/bwEwVWVdc4 https://t.co/pjDPHjT5Ry,21_9_2017,other_relevant_information
Street 'breathing' in Mexico during the earthquake https://t.co/dSsUaeehIM https://t.co/Kg8UKDweKe,21_9_2017,other_relevant_information
WATCH: Golden Retriever Saved After Mexico Earthquake https://t.co/sir7k9RBKc https://t.co/UflH2ZQl8U,21_9_2017,other_relevant_information
83 survivors rescued from collapsed buildings after earthquake hits Mexico - https://t.co/MIcpPEVFtf https://t.co/g4PVXKtlT9,21_9_2017,injured_or_dead_people
Today you have the chance to support #MexicoEarthquake victims with a retweet https://t.co/6vF83o0WYE https://t.co/1YFctNOrhR,21_9_2017,rescue_volunteering_or_donation_effort
RT @KCTV5: Royals' mascot was in Mexico when earthquake hit - https://t.co/aPft0UUdI8 https://t.co/mbv8fpeFCY,21_9_2017,not_humanitarian
"@realDonaldTrump @ricardorossello ""Lebst du notch?""@realDonaldTrump #Mexico earthquake #Puert Rico #Dominca https://t.co/zDXxLsmFdb",21_9_2017,not_humanitarian
#MexicoCity earthquake: deadly volcano ERUPTS after quake devastates capital city https://t.co/NdgFfqhKyV https://t.co/p5iAzQb5dO,21_9_2017,other_relevant_information
Mexico earthquake â€“ Hope amid tragedy as survivors pulled from collapsed school: https://t.co/rArVIUecNN https://t.co/IEm235Skp6,21_9_2017,infrastructure_and_utility_damage
"á¼³9á¼Ÿ2á¼ŸDá¼³9 Bali and Benito tonight, exhausted from the horrors of yesterday's Earthquake in Mexico City. á¼³9á¼Ÿ2á¼ŸDá½ƒ1á½ƒ1á¼Ÿ2á¼ŸDá¼³9 https://t.co/4BsbrOEVg3",21_9_2017,not_humanitarian
"'The floor was rippling,' professor who survived Mexico earthquake tells story: https://t.co/hgdesmwdGU https://t.co/gKrbzTxhq5",21_9_2017,affected_individuals
Came across this on facebook...sad...comment made in response to the earthquake in Mexico. Ignorance = hatred. https://t.co/tRrtiFrKxi,21_9_2017,not_humanitarian
You can support #MexicoQuake victims right now https://t.co/6vF83o0WYE https://t.co/A761O5qvOx,21_9_2017,rescue_volunteering_or_donation_effort
RT @Reuters: UPDATE: Mexico's civil protection head lowers death count from earthquake to 216 people https://t.co/GWlLeamHaY,21_9_2017,injured_or_dead_people
"Earthquake leaves hundreds dead, crews combing through rubble in #Mexico https://t.co/XPbAEIBcKw https://t.co/wGVxGD4xNd",21_9_2017,injured_or_dead_people
Help share direct aid to #MexicoQuake victims with rtwt https://t.co/6vF83o0WYE https://t.co/YBCmmJvB56,21_9_2017,rescue_volunteering_or_donation_effort
Two major earthquakes in 2 weeks help #MexicoQuake victims https://t.co/6vF83o0WYE https://t.co/mtyZjuyTGT,21_9_2017,rescue_volunteering_or_donation_effort
Artists send thoughts &amp; prayers to Mexico City following the devastating earthquake. https://t.co/1MIJDupr7a https://t.co/T5BSWqEyT0,21_9_2017,other_relevant_information
How does helping #MexicoQuake victims sound? https://t.co/6vF83o0WYE https://t.co/VCXjCqnQG2,21_9_2017,rescue_volunteering_or_donation_effort
Will rtwt if it means helping #MexicoQuake survivors https://t.co/6vF83o0WYE https://t.co/VJO55KL2Zg,21_9_2017,other_relevant_information
Regular people turn anonymous heroes after Mexico earthquake - https://t.co/1yNWp0niK2 https://t.co/6sLpRFTS0I,21_9_2017,rescue_volunteering_or_donation_effort
#forex (MEXICO: Strong earthquake-death toll Rises To 217) has been published on Forex - https://t.co/eUlRst5uDf https://t.co/lf4flgXzqG,21_9_2017,other_relevant_information
Keep sharing the #MexicoQuake everyday https://t.co/6vF83o0WYE https://t.co/KQv5NdKGzl,21_9_2017,other_relevant_information
University of Chicago surgeon in Mexico City for lecture tells of surviving earthquake. https://t.co/UO4MXX5tsL https://t.co/mC33K3jzqe,21_9_2017,not_humanitarian
University of Chicago surgeon in Mexico City for lecture tells of surviving earthquake. https://t.co/UO4MXX5tsL https://t.co/mC33K3jzqe,21_9_2017,rescue_volunteering_or_donation_effort
Earthquake: Mexico's Loss Renews Death Debate By Abiodun Giwa https://t.co/OOprYjIfvE https://t.co/1BcDXZUtoa,21_9_2017,other_relevant_information
Local Oxfam teams are responding to #MexicoEarthquake https://t.co/PufuBPulhi https://t.co/l63noxWwjz,21_9_2017,rescue_volunteering_or_donation_effort
Local Oxfam teams are responding to #MexicoEarthquake https://t.co/PufuBPulhi https://t.co/l63noxWwjz,21_9_2017,rescue_volunteering_or_donation_effort
#Mexico #Earthquake: #Race to #Find #Survivors under #Collaps... - https://t.co/TytLbsmoRh - https://t.co/2mCNjOLhLp,21_9_2017,other_relevant_information
"One worst #Mexico's earthquake #Tragedies unfolded #Church: https://t.co/PUaUWFBDtJ, https://t.co/aZb25qeyVV https://t.co/cfKgnCXFx0",21_9_2017,other_relevant_information
#Earthquake - our friends in #Mexico need your help too! - #BTC to: 39iwbv5RzKFqWvHM9AH4NTj1KJ6Jgd8ShQ https://t.co/bLvTZiig9Y,21_9_2017,not_humanitarian
#Earthquake - our friends in #Mexico need your help too! - #BTC to: 39iwbv5RzKFqWvHM9AH4NTj1KJ6Jgd8ShQ https://t.co/bLvTZiig9Y,21_9_2017,affected_individuals
Mexico City earthquake: Children trapped under rubble &amp;apos;plead for helpâ€¦ https://t.co/pFSG0fVCDJ https://t.co/5MbMJOCc7P,21_9_2017,rescue_volunteering_or_donation_effort
#Japan helping #Mexicoá½‰A #earthquake https://t.co/EkVy7MqtdJ,21_9_2017,rescue_volunteering_or_donation_effort
Mexico quake kills at least 225; one girl found alive in school rubble https://t.co/kIqoz6o9gJ #USRC #USRC https://t.co/uUR7oxE0eY,21_9_2017,injured_or_dead_people
"At Mexican School Hit by Quake, Heartbreak and Dwindling Hope by PAULINA VILLEGAS via NYT https://t.co/u78d0J0CXt https://t.co/x8pFg0DXgx",21_9_2017,infrastructure_and_utility_damage
(Calgary Herald):'Most violent earthquake I've felt': #Calgarian recalls terror of.. https://t.co/W4BFUFVpMG https://t.co/9mXOicPUj7,21_9_2017,other_relevant_information
"In Photos: Mexico rocked by a 7.1 magnitude earthquake, buildings toppled-https://t.co/wTwmaAy7Ep https://t.co/5Nq4pY1LBo",21_9_2017,infrastructure_and_utility_damage
Peabody native survives earthquake in Mexico https://t.co/y68LbqdKZ8 https://t.co/goaF50982q,21_9_2017,other_relevant_information
Update on the #Mexico #Earthquake Aftermath https://t.co/RFObznK9bY #rgvfox #FoxMcallen https://t.co/LxxEoO8OPQ,21_9_2017,other_relevant_information
Those suffering from the #MexicoQuake need your help https://t.co/6vF83o0WYE https://t.co/OaOdKaCkwe,21_9_2017,rescue_volunteering_or_donation_effort
245 Dead As School Collapse During Massive Earthquake In Mexico https://t.co/aylmIXDSWx #Naijapals #Gistmania https://t.co/TOKItOKqZ6,21_9_2017,injured_or_dead_people
You can be the link between aid and #MexicoQuake victimshttps://www.gofundme.com/Mexico-Earthquake-Fund https://t.co/gTeADkB4nP,21_9_2017,other_relevant_information
Girlsâ€™ desperate WhatsApp messages https://t.co/KYNK8tUh0n https://t.co/uHQeqabQu7,21_9_2017,not_humanitarian
The Smartphone App That Tells You An Earthquake Is About to Hit https://t.co/wbdrri46df #USnews #USRC https://t.co/yyQL87y4WO,21_9_2017,other_relevant_information
RT @USRealityCheck: Clock Is Ticking as Rescuers Race to Find Mexico Quake Survivors https://t.co/IPsFWPRIyY #USRC https://t.co/fv8jYfJC5L,21_9_2017,rescue_volunteering_or_donation_effort
Mexico 7.1 Earthquake: 'Absolutely Horrific Images' | MSNBC https://t.co/872IhssxRv #noticias #VÃ­deo https://t.co/tymmBPfMac,21_9_2017,other_relevant_information
Help those that survived the #MexicoQuake https://t.co/6vF83o0WYE https://t.co/st1nwG6nRw,21_9_2017,rescue_volunteering_or_donation_effort
PLEASE PRAY FOR MEXICO..THE EARTHQUAKE WAS DEVASTATINGá½¤Fá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½¤F https://t.co/Wwx6mnHLU2,21_9_2017,not_humanitarian
Over 230 killed after Tuesday's earthquake in Mexico #AMLive #sabcnews https://t.co/0AjSzVWV2u,21_9_2017,injured_or_dead_people
"Magnitude 7.1 earthquake rattles Mexico City, Puebla https://t.co/ot3TdCIxSU #noticias #VÃ­deo https://t.co/lEu2DjvuAy",21_9_2017,other_relevant_information
Powerful 7.1 Earthquake Strikes Mexico | Los Angeles Times https://t.co/l52sx1Mown #noticias #VÃ­deo https://t.co/P4SpKde4jS,21_9_2017,other_relevant_information
Gael GarcÃ­a Bernal took to Twitter to find his father after the Mexico earthquake https://t.co/MYBvMpN89r https://t.co/Ptp1Se8Q0o,21_9_2017,not_humanitarian
Mexico Earthquake: Stories Of Survival (MX AZTECA) https://t.co/shgBAGp0MK https://t.co/7WSxpEoVF9,21_9_2017,other_relevant_information
https://t.co/mGqZzz1Mv8 Rescuers in frantic search for quake survivors https://t.co/GUV7Peh7c3 https://t.co/H7yCLl1F7e,21_9_2017,rescue_volunteering_or_donation_effort
New Mexicans getting word about loved ones after Mexico City earthquake https://t.co/G5SAl2Dned https://t.co/2s3pBP89NM,21_9_2017,other_relevant_information
Where to Donate to #Mexico Earthquake Victims https://t.co/Jg6xjwYaqi #CDMX #Sismomexico2017 #SismoMX #cdmxsismo https://t.co/HRBMs8Z6c9,21_9_2017,rescue_volunteering_or_donation_effort
Mexico: AMDA Emergency Relief Bulletin #1: Earthquake in Central Mexico #humanitarian #newzealand #auckland https://t.co/zri8qI1A0i,21_9_2017,not_humanitarian
Mexico earthquake: Animals rescued from collapsed medical lab via FOX NEWS https://t.co/9JmVIjya3m https://t.co/T5CZ1DfSkv,21_9_2017,rescue_volunteering_or_donation_effort
Many Feared Dead or Trapped After Earthquake Topples Buildings Throughout Mexico https://t.co/KtotouGXx9 https://t.co/61Wq6YnStZ,21_9_2017,injured_or_dead_people
Mexico earthquake: LA-based nonprofit COFEM launches fundraiser to help relief efforts https://t.co/ht4ZD25hB4 https://t.co/WOLAAz40YN,21_9_2017,rescue_volunteering_or_donation_effort
(Metro):#Miracle of #Mexico: Children pulled from rubble of school destroyed in.. https://t.co/fNhL7E0tZz https://t.co/RxIKmf3qfx,21_9_2017,infrastructure_and_utility_damage
PLEASE PRAY FOR MEXICO..THE EARTHQUAKE WAS DEVASTATINGá½¤Fá½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½¤F https://t.co/kj1Snt6b91,21_9_2017,not_humanitarian
RT @IRIS_EPO: IRIS Special Event page for the Chiapas Earthquake #MexicoEarthquake https://t.co/cwVnGJvqmf https://t.co/iduoC42Gnt,21_9_2017,not_humanitarian
Earthquake amplification a factor in Seattle and Mexico City https://t.co/w8BUQ38QK6 https://t.co/G9NekaFQJc,21_9_2017,not_humanitarian
At Salford for @BBCBreakfast interview on Mexico earthquake. On air around 7:10. https://t.co/GRQI62wPrJ,21_9_2017,other_relevant_information
[The WorldView in 5 Minutes] Earthquake in Mexico City Kills Over [...] https://t.co/4KNw5f0MLx via @PodcastAddict https://t.co/km9lF4MyFx,21_9_2017,injured_or_dead_people
Mexico earthquake: Church crumbles during childâ€™s baptism leaving 11 family members deadâ€¦ https://t.co/PSFZtDXXkn https://t.co/oGcdp7tuhz,21_9_2017,injured_or_dead_people
'I felt my house jump up and down' - Irish woman shares horror of Mexico 7.2 earthquake https://t.co/x1z74P26KI https://t.co/SgP06j93SN,21_9_2017,other_relevant_information
Mexico City earthquake â€“ Rescuers battle to save children trapped beneath rubble of schoolâ€¦ https://t.co/6AgAAnLJZp https://t.co/gda3SzA5eR,21_9_2017,rescue_volunteering_or_donation_effort
"'Everything Has fallen': Over 240 Dead In Mexico Earthquake, #TISNews Click Link- https://t.co/3NvfIsJfhS https://t.co/Z74MXf2PsZ",21_9_2017,injured_or_dead_people
7.1 earthquake hits Mexico City on 32nd anniversary of 1985 quake https://t.co/smfjTGlJGu #tcot #tlot #maga https://t.co/cZMzKsRUFT,21_9_2017,other_relevant_information
May ALLAH protect us all. #MughalSteel #MughalSupreme #earthquake #Mexico #MexicoCityearthquake #life https://t.co/zIeLIvFj07,21_9_2017,not_humanitarian
Mexico #politics refuse to donate 7 mil mdp of budget to earthquake disaster?! https://t.co/w0IZSYp9Rn,21_9_2017,other_relevant_information
Mexico Earthquake: Racing to Save the Life of a Little Girl Trapped in Collapsed School https://t.co/XRR9oVfN5Z,21_9_2017,rescue_volunteering_or_donation_effort
â€˜Panic modeâ€™: Topeka native describes devastating Mexico City earthquake https://t.co/qclZbmsZlI https://t.co/SNkMA0WQFH,21_9_2017,not_humanitarian
Mexico earthquake: rescuers work into night to save trapped #TISNews Click Link- https://t.co/3F4osUQVUJ https://t.co/XiSUGNPHnT,21_9_2017,rescue_volunteering_or_donation_effort
Mexico earthquake affects families of Central Ohioans https://t.co/Lqf0ZdpMjI #NBC4 https://t.co/fswZvAH6ER,21_9_2017,affected_individuals
"RT @Slate: After powerful earthquake, scenes of destruction across Mexico City: https://t.co/oeyoKVu0iU https://t.co/Kt5zSR8IVC",21_9_2017,infrastructure_and_utility_damage
"Mexico earthquake death toll rises to 230, hundreds of injured still trapped https://t.co/NfZQz0scNu https://t.co/jlYJdKq0qf",21_9_2017,injured_or_dead_people
Shakira Asks Fans to Assist Mexican Earthquake Relief Efforts https://t.co/WbYWRPwwU4 https://t.co/bW456wCGLm,21_9_2017,not_humanitarian
Keele's Dr Ian Stimpson has been on @BBCBreakfast this morning speaking about the Mexico earthquake https://t.co/TjbzFMdIyy,21_9_2017,other_relevant_information
Keele's Dr Ian Stimpson has been on @BBCBreakfast this morning speaking about the Mexico earthquake https://t.co/TjbzFMdIyy,21_9_2017,not_humanitarian
Keele's Dr Ian Stimpson has been on @BBCBreakfast this morning speaking about the Mexico earthquake https://t.co/TjbzFMdIyy,21_9_2017,not_humanitarian
Noma Mexico Earthquake Relief Dinner https://t.co/jh6rmo3Kek,21_9_2017,not_humanitarian
Eleven family members die during baptism in #Mexico earthquake #centralMexico https://t.co/OLIoSwxP2K https://t.co/fiHsng7qeO,21_9_2017,injured_or_dead_people
Mexico desperately needs a better earthquake alert system https://t.co/7nYbnBpL0K https://t.co/PpOvPtbIrz,21_9_2017,other_relevant_information
Trapped girl a symbol for Mexico's earthquake rescue efforts #Breaking https://t.co/aqefICgKRc,21_9_2017,rescue_volunteering_or_donation_effort
Geographical news: The two earthquakes in Mexico https://t.co/5y7XsLBHxo https://t.co/KN1vlK00ez,21_9_2017,other_relevant_information
